point_type,band_number,wavelength_nm,mean_18,mean_25,mean_diff,sd_diff,n_pairs,pooled_sd,t_stat,cohens_d,ci95_lo,ci95_hi
vegetated,218,1470,0.03868260812787949,0.033357636162139256,-0.005324971965740103,0.00831792149775605,1058,0.012117650960238055,-20.82309796148809,-0.4394392925834441,-0.005826191576393308,-0.004823752355086898
vegetated,219,1480,0.039234736341419815,0.0337644643102205,-0.00547027203119938,0.008331055017656245,1058,0.01214237507683749,-21.3575659073107,-0.4505108758857518,-0.005972283038805857,-0.004968261023592903
vegetated,220,1480,0.039781133042882263,0.034304836491253425,-0.0054762965516288314,0.008317872099819995,1058,0.012050485980985584,-21.414974109344197,-0.4544461161375449,-0.005977513185671319,-0.004975079917586344
vegetated,221,1490,0.04042141868405971,0.03507163105943181,-0.005349787624627942,0.008299310461098185,1058,0.012008694729190316,-20.967051630450715,-0.44549284874598943,-0.005849885775244523,-0.004849689474011361
vegetated,222,1490,0.04127923441126447,0.035785464294927453,-0.00549377011633706,0.008326657220701862,1058,0.01198345777745499,-21.460638047961694,-0.45844615288524926,-0.005995516122395037,-0.004992024110279083
vegetated,223,1500,0.04208675281976679,0.03655801814897327,-0.005528734670793435,0.008325218857682446,1058,0.011934247131228619,-21.600953538971005,-0.4632663133249745,-0.006030394004267069,-0.005027075337319801
vegetated,224,1500,0.04265181843838692,0.0372451719307198,-0.005406646507667198,0.008310510393317708,1058,0.011854098681539625,-21.161337450189357,-0.45609933348091347,-0.00590741954150646,-0.004905873473827937
vegetated,225,1510,0.04363474313495582,0.03811749060325088,-0.005517252531704969,0.00830677588248942,1058,0.011798975076839404,-21.603951973461854,-0.4676043890062083,-0.00601780053215532,-0.005016704531254619
vegetated,226,1510,0.0442544107761502,0.03891086696584452,-0.005343543810305661,0.00828934090523755,1058,0.011710278503734206,-20.967768236744718,-0.4563122737517897,-0.005843041217466295,-0.004844046403145027
vegetated,227,1520,0.045011269335135926,0.03969464379868649,-0.0053166255364494215,0.008259701781798934,1058,0.01161981871832083,-20.93700416573291,-0.4575480620938398,-0.005814336955378018,-0.004818914117520825
vegetated,228,1520,0.04573051553278811,0.04045826242171146,-0.005272253111076548,0.00822528420403302,1058,0.011514157264755373,-20.84914130465225,-0.4578930954169629,-0.0057678906026505635,-0.004776615619502533
vegetated,229,1530,0.04647652984216465,0.04126089591451076,-0.005215633927653964,0.008207783564254074,1058,0.011428236581905062,-20.669217715078965,-0.4563813402246289,-0.00571021686925915,-0.004721050986048778
vegetated,230,1530,0.04720386170443149,0.042086792054368806,-0.005117069650062708,0.008159566514094545,1058,0.011321600521973545,-20.39844562614951,-0.45197405085360814,-0.005608747138531035,-0.004625392161594381
vegetated,231,1540,0.047954131546079116,0.042906999511379426,-0.0050471320346997,0.008110679187240611,1058,0.011217291455595052,-20.240921311885014,-0.44994213216972717,-0.0055358636806353435,-0.004558400388764056
vegetated,232,1540,0.048643866648794234,0.043623342625507565,-0.005020524023286746,0.008087684896138122,1058,0.01110549979277864,-20.19145711881952,-0.4520754686386421,-0.005507870083936842,-0.00453317796263665
vegetated,233,1550,0.049228906222669136,0.044320567229980144,-0.0049083389926889934,0.008027756818188729,1058,0.01098044498335356,-19.887636580935656,-0.44700729343210344,-0.00539207391948731,-0.004424604065890677
vegetated,234,1550,0.049842845161979815,0.0449912660816512,-0.004851579080328598,0.007959773094151862,1058,0.010849664058364837,-19.82555075664748,-0.4471639909060727,-0.0053312174578024575,-0.004371940702854738
vegetated,235,1560,0.050492733317473906,0.04565389828285501,-0.00483883503461889,0.007923624116925728,1058,0.010741648886491859,-19.863683424963007,-0.450474139096462,-0.0053162951544239705,-0.004361374914813809
vegetated,236,1560,0.0510989922091013,0.04631309497042404,-0.0047858972386772315,0.007868589093805613,1058,0.010628844406000227,-19.78378285542423,-0.4502744659593928,-0.005260041069326662,-0.004311753408027801
vegetated,237,1570,0.051686499486829234,0.04698393944992794,-0.00470256003690126,0.007825190173849788,1058,0.010528420275616323,-19.547097615407342,-0.44665390569488617,-0.005174088744317213,-0.004231031329485308
vegetated,238,1570,0.05257315861144368,0.04786071428851029,-0.00471244432293333,0.00781754975010767,1058,0.01047347744080895,-19.607327920945863,-0.4499407526836999,-0.005183512635259682,-0.004241376010606978
vegetated,239,1580,0.053242767675120276,0.04851198974830497,-0.004730777926815306,0.007777974541261344,1058,0.010386426710731027,-19.783761979584455,-0.4554769468432845,-0.0051994615243093735,-0.004262094329321239
vegetated,240,1580,0.05367415201378263,0.04896845282500201,-0.004705699188780509,0.007712416806552248,1058,0.010271333006104071,-19.84616067093998,-0.4581390931424379,-0.005170432421718352,-0.0042409659558426665
vegetated,241,1590,0.0538880761519457,0.04935216834676404,-0.004535907805181671,0.007657931428071197,1058,0.010153514105334755,-19.266178485445685,-0.44673280187777165,-0.004997357869337994,-0.004074457741025348
vegetated,242,1590,0.054540331807899654,0.049895464189674055,-0.004644867618225691,0.007631009824700082,1058,0.010085148906659257,-19.79858543449757,-0.46056510034856,-0.005104695445917835,-0.004185039790533546
vegetated,243,1600,0.055030871434446606,0.05048655006818623,-0.004544321366260377,0.007608694782226399,1058,0.010033848898081529,-19.42681959435033,-0.45289912300047197,-0.005002804538691783,-0.004085838193828971
vegetated,244,1600,0.05590426415335645,0.05125971818234083,-0.004644545971015585,0.007606923184707371,1058,0.010010279134573485,-19.859900528382866,-0.4639776682124937,-0.005102922390886395,-0.004186169551144775
vegetated,245,1610,0.05652590452490056,0.051913374194414025,-0.004612530330486536,0.0075899710342733516,1058,0.009970582146584413,-19.767054074098176,-0.46261394396781874,-0.005069885251147169,-0.004155175409825903
vegetated,246,1610,0.05720054171067028,0.052485780843495144,-0.004714760867175132,0.007584866540908624,1058,0.009940478733717157,-20.21876201672019,-0.4742991754695991,-0.005171808202319655,-0.0042577135320306094
vegetated,247,1620,0.057375404309600024,0.052781710150422656,-0.004593694159177299,0.007524887976114911,1058,0.009869766689141907,-19.856599306758667,-0.46543087631757196,-0.0050471273182441136,-0.004140261000110484
vegetated,248,1620,0.057530866160792477,0.05316193651745685,-0.004368929643335615,0.007499951872707411,1058,0.00980622376579797,-18.947826888635646,-0.44552620332543463,-0.004820860207788561,-0.0039169990788826695
vegetated,249,1630,0.05809298570908269,0.05349779716713909,-0.00459518854194367,0.007472578379582712,1058,0.009772274559154005,-20.00210441886926,-0.47022712206128187,-0.005045469640052183,-0.004144907443835157
vegetated,250,1630,0.058236705901519595,0.0539377261756173,-0.0042989797259023075,0.007459313486923264,1058,0.009726168914352165,-18.746032754637707,-0.4420013433612726,-0.004748461510824717,-0.003849497940979897
vegetated,251,1640,0.058431850090256594,0.05427149818634494,-0.004160351903911633,0.007440013911427922,1058,0.00968432364757289,-18.18859502232153,-0.4295965371783409,-0.004608670738965117,-0.003712033068858148
vegetated,252,1640,0.059021816986156224,0.054650252599464426,-0.004371564386691777,0.007433384345397979,1058,0.009680895678168367,-19.12903775926871,-0.45156610834576005,-0.004819483738712725,-0.0039236450346708295
vegetated,253,1650,0.05872674277454392,0.05437127347932222,-0.004355469295221709,0.0073379276928308744,1058,0.009555832600196254,-19.3065361406954,-0.45579171145508113,-0.0047976366398154585,-0.003913301950627959
vegetated,254,1650,0.05845822461482044,0.05420568121239912,-0.004252543402421236,0.007281551906192452,1058,0.009474478349519947,-18.99623961080419,-0.4488419568383629,-0.00469131366640575,-0.003813773138436723
vegetated,255,1660,0.05892538439134147,0.05477589448281268,-0.004149489908528982,0.007304302595714909,1058,0.00951477084513828,-18.478162844367393,-0.43611033582056563,-0.004589631078904908,-0.003709348738153057
vegetated,256,1660,0.0594133922105879,0.055082004966761466,-0.004331387243826407,0.0073357215551588546,1058,0.009551288079451029,-19.205561494551436,-0.4534872373020664,-0.004773421651427987,-0.003889352836224827
vegetated,257,1670,0.05878341581846362,0.0545647026105722,-0.004218713207891425,0.007252597964011909,1058,0.009422278554533908,-18.92035290957065,-0.4477381116971353,-0.0046557387711558705,-0.00378168764462698
vegetated,258,1670,0.058965671354772445,0.055179618384120874,-0.003786052970651595,0.007297306201972809,1058,0.009481155073111609,-16.875900249704607,-0.399324021330352,-0.004225772553765807,-0.0033463333875373836
vegetated,259,1680,0.05923031995965494,0.05513968631780202,-0.004090633641852904,0.007293294386489831,1058,0.009493793018424379,-18.24356363177361,-0.43087453391013564,-0.004530111481811096,-0.003651155801894712
vegetated,260,1680,0.05924187995982609,0.05501420010789298,-0.004227679851933065,0.007297356516812533,1058,0.009483379034604967,-18.844271883196342,-0.44579889051214855,-0.004667402466908587,-0.0037879572369575423
vegetated,261,1690,0.058908422230539575,0.05479203822628284,-0.004116384004256673,0.0072668347041593825,1058,0.009471418298125603,-18.425251907648015,-0.4346111505888518,-0.004554267442094184,-0.0036785005664191615
vegetated,262,1690,0.0583288443169711,0.054506184655197694,-0.0038226596617733756,0.007275313184091435,1058,0.00945150572403449,-17.090578924666097,-0.4044498065586133,-0.004261053994118802,-0.003384265329427949
vegetated,263,1700,0.05794791495747573,0.0542723475694134,-0.0036755673880623486,0.007253557251426733,1058,0.009446718141258068,-16.48223796918496,-0.3890840536471065,-0.004112650755871437,-0.0032384840202532594
vegetated,264,1700,0.058081808542761654,0.053967233497298456,-0.004114575045463194,0.007289516978022354,1058,0.009498060822147174,-18.35984751191511,-0.43320158951488313,-0.004553825267115315,-0.0036753248238110725
vegetated,265,1710,0.05788214954645138,0.053740845544647524,-0.004141304001803823,0.007309080572636921,1058,0.009546751257857708,-18.4296546224013,-0.433791966497002,-0.004581733082534902,-0.0037008749210727435
vegetated,266,1710,0.05728488356855955,0.053438747630122935,-0.003846135938436675,0.00730433070912015,1058,0.009553340304391738,-17.127226290802334,-0.40259593146373934,-0.0042862788028644174,-0.003405993074008932
vegetated,267,1720,0.056945102850464606,0.053062585712504114,-0.0038825171379605126,0.0073206313545191104,1058,0.009589617237442543,-17.25073793710235,-0.4048667472150267,-0.004323642243341415,-0.00344139203257961
vegetated,268,1720,0.056708165370906,0.05271126316114242,-0.003996902209763519,0.00733251954466075,1058,0.009643556636765032,-17.73017929188839,-0.4144634972667403,-0.004438743671272063,-0.0035550607482549746
vegetated,269,1730,0.05616569846016487,0.052358306391487995,-0.003807392068676755,0.007361627280492208,1058,0.009701784903873023,-16.82273521867184,-0.3924424326452359,-0.004250987498171698,-0.003363796639181812
vegetated,270,1730,0.05599731252925837,0.05215618753296756,-0.0038411249962907513,0.0074256270567133525,1058,0.009807021169627417,-16.825506254197375,-0.3916709192172246,-0.004288576911198319,-0.0033936730813831834
vegetated,271,1740,0.05605589180564853,0.052145121365893755,-0.003910770439754871,0.007504706136822006,1058,0.00991958152930929,-16.950068846284932,-0.39424752225683674,-0.0043629874856814755,-0.0034585533938282656
vegetated,272,1740,0.055692192295926174,0.05196805303493768,-0.0037241392609885272,0.007557100378116281,1058,0.009996342131324255,-16.02926303917703,-0.3725502000695504,-0.004179513468380178,-0.0032687650535968772
vegetated,273,1750,0.05544889446890388,0.05169494000850402,-0.0037539544603997347,0.007616075513197548,1058,0.010103681195114097,-16.032475771578294,-0.3715432413104106,-0.004212882379406916,-0.0032950265413925536
vegetated,274,1750,0.05512917189299746,0.051354584310175866,-0.0037745875828216467,0.0076988049599821555,1058,0.010230170704041601,-15.947368264812873,-0.36896623644123866,-0.004238500595895671,-0.0033106745697476215
vegetated,275,1760,0.05490528850457909,0.05094442701222742,-0.003960861492351671,0.007750338165264331,1058,0.010342313519429623,-16.623093108918898,-0.38297635097897437,-0.004427879782759008,-0.003493843201944335
vegetated,276,1760,0.05431672301717607,0.050585683235157546,-0.0037310397820185044,0.007807962204666071,1058,0.010444419917935398,-15.543005874389365,-0.357228052044468,-0.00420153036999453,-0.003260549194042479
vegetated,277,1770,0.054249407486835835,0.05033269700420161,-0.003916710482634309,0.007897085473372126,1058,0.010592617304537194,-16.13234368191495,-0.3697585186011244,-0.00439257144228949,-0.0034408495229791276
vegetated,278,1770,0.053877998768092926,0.05012637840402651,-0.003751620364066373,0.007937369958848764,1058,0.010675097420156833,-15.373936937124618,-0.3514366395366588,-0.004229908777999815,-0.0032733319501329315
vegetated,279,1780,0.05386446712914223,0.050064895514419165,-0.003799571614723094,0.008008409145610056,1058,0.010783085761128281,-15.432319834580321,-0.352364035573202,-0.004282140693428285,-0.003317002536017903
vegetated,280,1780,0.05342081333427496,0.0498420063723143,-0.0035788069619606825,0.008003136262511994,1058,0.010803076022123713,-14.54524014889428,-0.33127666181665416,-0.004061058308355687,-0.0030965556155656783
vegetated,281,1790,0.05331014343095814,0.04961801426740679,-0.003692129163551325,0.007991159733802303,1058,0.010800452342851668,-15.028301792785047,-0.3418494935533861,-0.004173658830731339,-0.0032105994963713106
vegetated,282,1790,0.051019972150287425,0.04694328049574596,-0.004076691654541393,0.0076648702719205415,1058,0.01035797415827608,-17.299991484198284,-0.39358001789221425,-0.004538559838129774,-0.0036148234709530115
vegetated,283,1800,0.05154360817724221,0.04776937785536179,-0.0037742303218803496,0.0077287257582430696,1058,0.010487203483974328,-15.884126457675661,-0.3598891093939213,-0.0042399462962901865,-0.003308514347470513
vegetated,284,1800,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,285,1810,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,286,1810,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,287,1820,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,288,1820,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,289,1830,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,290,1830,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,291,1840,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,292,1840,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,293,1850,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,294,1850,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,295,1860,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,296,1860,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,297,1870,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,298,1870,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,299,1880,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,300,1880,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,301,1890,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,302,1890,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,303,1900,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,304,1900,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,305,1910,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,306,1910,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,307,1920,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,308,1920,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,309,1930,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,310,1930,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,311,1940,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,312,1940,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,313,1950,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,314,1950,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,315,1960,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,316,1960,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,317,1970,-0.0024950264057972964,-0.0031205422561002604,-6.255158503029629e-4,0.004039856314426192,1058,0.0033665949023924356,-5.036342234211129,-0.18580074776993413,-8.689486850030545e-4,-3.8208301560287134e-4
vegetated,318,1970,0.031129955269333084,0.026621330757662917,-0.00450862451167015,0.009770333454690864,1058,0.013883960692016088,-15.009890206641794,-0.32473619103969487,-0.005097363264666705,-0.003919885758673595
vegetated,319,1980,0.031250309969230235,0.026695524606217925,-0.004554785363012357,0.009794202774737417,1058,0.01392180571955401,-15.126611710118931,-0.32716915138493047,-0.0051449624286094234,-0.00396460829741529
vegetated,320,1980,0.03224978411677202,0.027635045274280488,-0.004614738842491578,0.009955748007596032,1058,0.014152341226302729,-15.077039295921212,-0.32607600175120777,-0.005214650267656492,-0.004014827417326665
vegetated,321,1990,0.03188367172580206,0.02721012796867493,-0.004673543757127095,0.009885482879289077,1058,0.014037127846440407,-15.377695562952315,-0.3329415966181594,-0.0052692211605761255,-0.004077866353678065
vegetated,322,1990,0.032755133564819496,0.02839200799299701,-0.0043631255718224755,0.010049284309619025,1058,0.01427416536920708,-14.122299346068464,-0.30566589772280633,-0.00496867328832466,-0.003757577855320291
vegetated,323,2000,0.033304702453325244,0.02895395954741055,-0.004350742905914681,0.010111389684734344,1058,0.01434161031350889,-13.995725193377188,-0.303365020441014,-0.004960032955395504,-0.0037414528564338593
vegetated,324,2000,0.03518461667424066,0.03052089071883998,-0.004663725955400659,0.010331045801915049,1058,0.014523889831139811,-14.683567021861233,-0.3211072246913799,-0.0052862519982195535,-0.004041199912581765
vegetated,325,2009.9999999999998,0.03640987727926712,0.03139989459146099,-0.005009982687806151,0.010382265752994816,1058,0.014568929807486183,-15.695925105080327,-0.34388131139404576,-0.005635595131950761,-0.004384370243661541
vegetated,326,2009.9999999999998,0.03627051962365339,0.03150868851594174,-0.0047618311077116905,0.010337356069744091,1058,0.014555388920616415,-14.983295539293705,-0.3271524473638063,-0.005384737393357503,-0.004138924822065878
vegetated,327,2020,0.03649814622228215,0.03174404178463663,-0.004754104437645543,0.010219355372390502,1058,0.01443955194244896,-15.131711417813804,-0.3292418252722628,-0.005369900261428939,-0.004138308613862148
vegetated,328,2020,0.035819657337248664,0.0311174649844622,-0.004702192352786454,0.01005318465915796,1058,0.014256788227503155,-15.2138652321698,-0.3298212947931237,-0.005307975095752622,-0.004096409609820285
vegetated,329,2029.9999999999998,0.03512675831358849,0.030796227364295374,-0.00433053094929309,0.009924930351626874,1058,0.01412164836916151,-14.192421893877102,-0.3066590270545181,-0.004928585370454026,-0.003732476528132155
vegetated,330,2029.9999999999998,0.03474779229152862,0.030664756645659333,-0.004083035645869315,0.009805385947803051,1058,0.01398001165155577,-13.544448080465765,-0.2920623921951405,-0.004673886584819399,-0.0034921847069192312
vegetated,331,2040,0.034596832233429846,0.030574481352551704,-0.004022350880878111,0.009695053989854008,1058,0.013851054440303842,-13.494989611117939,-0.2904003372605238,-0.004606553459294768,-0.003438148302461454
vegetated,332,2040,0.03457583869203674,0.030568442670907348,-0.0040073960211293716,0.009610671039713714,1058,0.013704925826621136,-13.562863293066055,-0.2924055242491867,-0.004586513869012506,-0.0034282781732462375
vegetated,333,2050,0.03444738839029042,0.030703734065661424,-0.0037436543246290636,0.009533343925082441,1058,0.013590249583716608,-12.773011808621028,-0.2754661937271989,-0.00431811261107021,-0.0031691960381879172
vegetated,334,2050,0.035029831289344504,0.03113154173547502,-0.003898289553869524,0.009495997921305871,1058,0.013496578766797851,-13.352922153628125,-0.2888353871915659,-0.004470497452461086,-0.003326081655277962
vegetated,335,2060,0.035173159016194395,0.03129910104387189,-0.003874057972322575,0.00940601723707002,1058,0.013357425552337003,-13.396864934350374,-0.29003028743400133,-0.004440843833265529,-0.0033072721113796212
vegetated,336,2060,0.03481136909238263,0.03128165777158058,-0.00352971132080206,0.009349059507345618,1058,0.0132655111480516,-12.280444807952648,-0.26608181783635937,-0.004093065034528446,-0.002966357607075674
vegetated,337,2070,0.03511410015231819,0.0314166683928107,-0.0036974317595074523,0.009269513712317462,1058,0.013144538926321028,-12.974363160584273,-0.2812903351142733,-0.004255992219002734,-0.003138871300012171
vegetated,338,2070,0.03511037318848942,0.03137307820252279,-0.003737294985966642,0.009140599579045854,1058,0.013023077812839795,-13.299200323878335,-0.2869747873488051,-0.004288087364012307,-0.003186502607920978
vegetated,339,2080,0.03491378839410149,0.031246720017222073,-0.0036670683768794043,0.009053897710467215,1058,0.012878337939830288,-13.174260850655088,-0.2847470220157718,-0.004212636291479049,-0.00312150046227976
vegetated,340,2080,0.03469714092026802,0.031202733399786953,-0.003494407520481051,0.008944685786008962,1058,0.012734159962414872,-12.707241864215383,-0.274412095559885,-0.004033394565296048,-0.0029554204756660546
vegetated,341,2090,0.034840243407388075,0.031389019836196734,-0.0034512235711913874,0.008889004593575571,1058,0.012641964188312935,-12.62882069470703,-0.2729974171562617,-0.003986855390112547,-0.002915591752270227
vegetated,342,2090,0.034660435731155737,0.03136531299050311,-0.003295122740652613,0.008774401626519325,1058,0.012473244295147113,-12.21509702438366,-0.2641752749069964,-0.003823848837447984,-0.0027663966438572422
vegetated,343,2100,0.03477779362075723,0.03154754930594116,-0.003230244314816001,0.008733974494252459,1058,0.01239541680434011,-12.03001822644944,-0.2605998947679572,-0.00375653436175203,-0.0027039542678799723
vegetated,344,2100,0.034961146967724094,0.03160560025147008,-0.003355546716253965,0.00866654290365109,1058,0.012277323305378932,-12.593899752805047,-0.2733125643749917,-0.003877773484209054,-0.002833319948298876
vegetated,345,2110,0.03446916100703974,0.03179236459426895,-0.0026767964127708053,0.008593762552993798,1058,0.012115702108863884,-10.131525120468574,-0.22093613632283457,-0.003194637597256575,-0.0021589552282850356
vegetated,346,2110,0.03485540253024386,0.03202759853261896,-0.002827803997624854,0.008577790734130944,1058,0.012081633697350812,-10.723009507916045,-0.23405808092368485,-0.003344682755519555,-0.002310925239730153
vegetated,347,2120,0.03494418833653517,0.032295240162044804,-0.0026489481744903925,0.008550892739357897,1058,0.012020977253177112,-10.076386947801742,-0.2203604680967417,-0.0031642061185229845,-0.0021336902304578006
vegetated,348,2120,0.03546855648152037,0.032519323537247645,-0.0029492329442727485,0.008509649521526276,1058,0.012002614103293249,-11.273018942820048,-0.24571588479742468,-0.003462005662929118,-0.002436460225616379
vegetated,349,2130,0.035957704942718535,0.03274427925426535,-0.0032134256884531545,0.00851283007112622,1058,0.012001285232060722,-12.278268625513471,-0.26775679656947726,-0.0037263900600161518,-0.0027004613168901573
vegetated,350,2130,0.03615917885189268,0.032968926891071726,-0.0031902519608209405,0.008475689794209911,1058,0.01196308324230433,-12.243138564325058,-0.26667472725922736,-0.0037009783411813798,-0.002679525580460501
vegetated,351,2140,0.03614763674416113,0.033134118052118015,-0.003013518692043129,0.008423863156930299,1058,0.01187293047159324,-11.636045752792159,-0.2538142288673524,-0.003521122113505031,-0.002505915270581227
vegetated,352,2140,0.03632408250708066,0.03331707504177811,-0.003007007465302603,0.008403359027435558,1058,0.011811036826712492,-11.639234583598899,-0.2545930140952392,-0.003513375353127297,-0.0025006395774779095
vegetated,353,2150,0.03630277491684095,0.03348106320141985,-0.0028217117154211257,0.008379432360643698,1058,0.011725395027156374,-10.953196412606214,-0.2406496078712875,-0.0033266378350568695,-0.002316785595785382
